Time,agent_x,agent_y,agent_theta,1_x,1_y,1_theta
1504505327.68,9.74703494639,5.08543541957,-0.0548079701524,35.84945818797543,5.98085325085845,-0.0008040276406493408
1504505327.74,10.1029011386,5.04391497338,-0.0555474239957,36.15573545902267,5.98036114340688,-0.0008039379576254364
1504505327.81,10.3762869905,5.01171061398,-0.0560641864443,36.707932885288564,5.979472671046771,-0.000804145573268916
1504505327.88,10.9254452677,4.94621759782,-0.0571064764167,36.707932885288564,5.979472671046771,-0.000804145573268916
1504505327.95,11.497605369,4.88020044347,-0.0571629782237,37.26613352665979,5.978575410123354,-0.0008039985574589745
1504505328.02,12.095201949,4.81093974999,-0.0570959562991,37.26613352665979,5.978575410123354,-0.0008039985574589745
1504505328.08,12.4146480738,4.77431151132,-0.0571098140783,37.77629636094115,5.97775444460557,-0.0008041841528204155
1504505328.14,13.0362463864,4.69854878229,-0.0583712557707,38.03442041778181,5.9773391797037405,-0.0008042101897729836
1504505328.21,13.3373905823,4.66105469903,-0.0590203885071,38.33450677355376,5.976856958761862,-0.0008040614448925627
1504505328.27,13.6623946714,4.62033444554,-0.0596858271797,38.598646797718,5.976432072040956,-0.0008041011395108799
1504505328.33,14.6387839096,4.49562822236,-0.061601154507,38.90472985341191,5.975939421571646,-0.0008042439516130866
1504505328.4,14.9675843464,4.45283744798,-0.0622150926725,39.15686880566366,5.975533823746974,-0.0008042639666706506
1504505328.47,15.3108630175,4.40782347001,-0.062837181569,39.40892097121432,5.975128735519404,-0.0008041471426574259
1504505328.54,16.2551130144,4.28627538919,-0.0631660538876,39.985152810388584,5.97420146697726,-0.0008043112405968603
1504505328.61,16.5125112252,4.25348806261,-0.0631636719563,39.985152810388584,5.97420146697726,-0.0008043112405968603
1504505328.66,17.1244895056,4.17559394588,-0.0631132287838,40.51336849345867,5.973351986944239,-0.0008042249549869436
1504505328.73,17.8412938673,4.08020949331,-0.064297677994,40.76548751709803,5.972946492531446,-0.0008042100528769389
1504505328.8,18.5127774613,3.98849721616,-0.0655861460657,41.01758066182997,5.9725406825237926,-0.0008043346978286536
1504505328.86,18.7754351749,3.95218510282,-0.0661079972535,41.293687250020966,5.972096302937475,-0.000804407983841234
1504505328.92,19.4901438548,3.85215349164,-0.0675972046908,41.58780797489351,5.971623434725656,-0.0008043154278313515
1504505328.99,20.2396217807,3.74903754695,-0.0678407360108,41.88792295358356,5.971140720221592,-0.0008042856793092162
1504505329.06,20.7870597884,3.67388970368,-0.0679382226571,42.18804327391023,5.970657497876163,-0.0008044430145724774
1504505329.13,21.4999814823,3.57191273893,-0.0693139173705,42.488161314786986,5.97017450836007,-0.0008044712683624323
1504505329.2,21.8683261986,3.51831649151,-0.070023971729,42.79428116275711,5.969682372729393,-0.0008043490491854096
1504505329.26,22.5104468183,3.42712270894,-0.0701532736344,43.08839933591585,5.969209109380962,-0.0008043776591237056
1504505329.33,23.2594511092,3.32132760284,-0.0701561396538,43.37050978542428,5.968754870305187,-0.0008045268918996973
1504505329.4,23.6397947998,3.26756679174,-0.0701572667239,43.682634268110036,5.968252709994259,-0.0008045055476806968
1504505329.47,24.1627420705,3.19367266288,-0.0701580616346,44.01276066999709,5.967721844671,-0.0008044060715824283
1504505329.54,24.8165594677,3.10123503219,-0.0701574117898,44.270866250887366,5.967306342664378,-0.0008044876281875947
1504505329.61,25.1730864993,3.05084252332,-0.0701575098666,44.52296580595824,5.966900347763253,-0.0008046163693247619
1504505329.68,25.8982547693,2.94833454113,-0.0701574800633,45.03316940967499,5.966079695809435,-0.0008044858673422493
1504505329.74,26.8729603839,2.81053881397,-0.0701571909067,45.34528733248684,5.965577369243564,-0.0008045225772014625
1504505329.81,27.146322983,2.77190145321,-0.0701574534432,45.34528733248684,5.965577369243564,-0.0008045225772014625
1504505329.87,27.8829293447,2.66418854714,-0.0712818588412,45.849486314371056,5.964765627026944,-0.0008046693745247854
1504505329.94,28.2628134222,2.60706570733,-0.0720732225493,46.113595225951876,5.964340936506497,-0.0008045666834046875
