Time,agent_x,agent_y,agent_theta,1_x,1_y,1_theta
1504505448.39,98.0580871628,1.99562294056,-3.38708155822e-05,143.0748827833882,5.871408227480326,-0.0009214343123492745
1504505448.48,98.6584178343,1.99558259086,-3.3782342566e-05,143.39699971379835,5.870814568400537,-0.0009214330515226167
1504505448.55,99.2825762009,1.99554011545,-3.38522945732e-05,143.71213001703995,5.870233353192635,-0.0009215953757258652
1504505448.63,99.2825762009,1.99554011545,-3.38522945732e-05,144.02025002360674,5.869665372231625,-0.0009215961349915516
1504505448.69,100.050955567,1.99548780453,-3.39806502226e-05,144.65050138284263,5.868503818621943,-0.0009215845471648751
1504505448.76,101.059355928,1.99541932746,-3.39815493642e-05,144.96561880479163,5.867922696674494,-0.0009216995206196764
1504505448.83,101.671535513,1.99537783271,-3.39325570758e-05,145.25274047864463,5.8673936195461085,-0.0009216396910109092
1504505448.91,102.66794755,1.99530955828,-3.40813069418e-05,145.58186123402584,5.866787064460298,-0.0009215982095683449
1504505448.99,103.172160965,1.99527523373,-3.408663202e-05,145.89699370472093,5.866205752082248,-0.0009217556134856702
1504505449.06,103.784397931,1.99523316942,-3.41825764078e-05,146.1981054458469,5.865650498305842,-0.0009217886228964712
1504505449.15,104.144527548,1.9952087607,-3.41398509316e-05,146.7653324968623,5.864605082025081,-0.0009217028422490427
1504505449.21,105.03288684,1.99514740976,-3.42448561315e-05,146.7653324968623,5.864605082025081,-0.0009217028422490427
1504505449.28,105.28498073,1.99513025052,-3.42482321646e-05,147.36757178174278,5.863494396385292,-0.000921860948197934
1504505449.35,105.90925529,1.99508689442,-3.44462207837e-05,147.63367250210905,5.863004066701208,-0.0009217757978165419
1504505449.42,106.6295239,1.99503699865,-3.44963483764e-05,147.92078995414087,5.862474598351841,-0.0009218169855237857
1504505449.5,107.253776504,1.99499390712,-3.44820861591e-05,148.2008974380578,5.861957782297837,-0.0009219590972471366
1504505449.58,107.902033741,1.99494877516,-3.46690479427e-05,148.78929673748513,5.860873060088133,-0.0009216121800129556
1504505449.65,108.562287908,1.99490329136,-3.45891150542e-05,149.062139764395,5.860371159420082,-0.000921603680641414
1504505449.73,108.922589855,1.99487765867,-3.4790116441e-05,149.3423578040352,5.859854583600434,-0.0009217504466846022
1504505449.8,109.678633246,1.99482553883,-3.46389984144e-05,149.9234777371966,5.858782786799453,-0.0009216299762201235
1504505449.87,110.39902932,1.99477469063,-3.49293830046e-05,150.20380432660434,5.858265834096397,-0.0009217737452631859
1504505449.95,110.951207878,1.99473628221,-3.48513105946e-05,150.483702769741,5.857749755976967,-0.0009218313720712178
1504505450.03,111.29890001,1.99470989248,-3.55923330336e-05,150.73592351469125,5.857284871107136,-0.00092179745157805
1504505450.09,111.805068903,1.9946742308,-3.56052857655e-05,151.01603675747947,5.856768515085034,-0.0009217524720443082
1504505450.16,112.804210456,1.99460480049,-3.52201014616e-05,151.5863443052498,5.855704990511713,-0.0009249755188486878
1504505450.25,113.416196036,1.99456094896,-3.53693932873e-05,151.88547825824838,5.855180723092412,-0.0009259293521773906
1504505450.32,113.968649129,1.99452219057,-3.52880432554e-05,152.16497343254582,5.854662566193911,-0.000924890410193147
1504505450.4,113.968649129,1.99452219057,-3.52880432554e-05,152.7035225997828,5.853649655628434,-0.0009276782745622108
1504505450.49,114.964928985,1.99445150164,-3.53335178548e-05,152.9983499218391,5.853103584728227,-0.0009290281265045531
1504505450.55,115.529187507,1.99441141191,-3.5410095603e-05,153.3898052252278,5.85237425863302,-0.0009288424429430279
1504505450.63,116.477625986,1.99434457869,-3.5344906531e-05,153.70552952288503,5.851787416958077,-0.0009292358769420115
1504505450.69,117.101712565,1.99430015241,-3.54151999645e-05,153.97807438983858,5.85127961497441,-0.0009291503116379422
1504505450.76,117.726094509,1.99425597112,-3.54106154049e-05,154.25157750752894,5.850770877032744,-0.0009290334031499117
1504505450.84,118.098128012,1.99422942317,-3.54935572419e-05,154.5106017693049,5.850289987451035,-0.0009290947388163273
1504505450.91,118.61441699,1.99419330135,-3.53240943206e-05,155.10595716261014,5.849183188578725,-0.000929421029558818
1504505450.98,118.974562587,1.9941673724,-3.54681991104e-05,155.10595716261014,5.849183188578725,-0.000929421029558818
1504505451.06,119.93495421,1.99409942698,-3.54345047941e-05,155.68716316184592,5.84810303714466,-0.0009292423893172556
1504505451.14,120.595127409,1.99405240815,-3.54443584761e-05,155.97403371352286,5.847569647519535,-0.0009293163139274844
1504505451.21,121.111411437,1.99401574158,-3.54954434322e-05,156.59036958529637,5.846424388047614,-0.0009292881445844435
1504505451.28,121.687568372,1.99397471888,-3.55215623541e-05,156.59036958529637,5.846424388047614,-0.0009292881445844435
1504505451.36,122.551955332,1.99391294177,-3.56941430682e-05,156.89844791598375,5.84585162194893,-0.0009293128353152443
1504505451.43,122.924063037,1.99388659456,-3.55501635459e-05,157.50063672489057,5.844731960574133,-0.0009293806271366625
1504505451.49,123.488340025,1.99384606724,-3.57158846946e-05,157.79493191276475,5.84418522408435,-0.0009293311543848013
1504505451.57,124.268609992,1.99379062714,-3.56491921817e-05,158.0468832028246,5.843716770757057,-0.0009293608723756814
1504505451.65,124.628785918,1.99376429788,-3.58357079657e-05,158.34808759149598,5.843156526261429,-0.0009295218335338601
1504505451.72,125.264999109,1.99371900113,-3.57294054322e-05,158.92925304843806,5.842076470592282,-0.0009293890201703176
1504505451.79,125.625165957,1.99369282836,-3.58572692655e-05,159.2094536251494,5.84155527768088,-0.0009295267205662408
1504505451.86,126.32142378,1.99364290097,-3.58539335836e-05,159.50346074583004,5.841008395411179,-0.0009296001587566974
1504505451.93,127.245807577,1.99357589904,-3.60323872895e-05,159.81168325560722,5.840435660497537,-0.000929521704044874
1504505452.0,127.83402955,1.99353341972,-3.6062516839e-05,160.16173194546795,5.839784993238935,-0.00092946574066084
1504505452.06,128.278220994,1.99350123874,-3.61687732131e-05,160.49094182609184,5.839172535235542,-0.0009296626019486249
1504505452.13,128.926612097,1.99345463713,-3.61457082797e-05,160.82000297468366,5.838560707738301,-0.000929638966048039
1504505452.21,129.514565003,1.99341210715,-3.60836130433e-05,161.38725975237932,5.837506202533308,-0.0009296043683359412
1504505452.28,130.019004133,1.99337584689,-3.60842367212e-05,161.63933519306102,5.837037175246519,-0.0009297267633054262
1504505452.36,130.019004133,1.99337584689,-3.60842367212e-05,161.92649674185722,5.836503190197455,-0.0009297263582566657
1504505452.43,130.87116556,1.99331432756,-3.59861741183e-05,162.50771577807976,5.835422650224698,-0.0009296782664899067
1504505452.5,132.014457568,1.99323086556,-3.72295880317e-05,162.50771577807976,5.835422650224698,-0.0009296782664899067
1504505452.57,132.014457568,1.99323086556,-3.72295880317e-05,163.08192219993063,5.834354710726169,-0.0009297612704374119
1504505452.64,133.008015338,1.99315742821,-3.74405675707e-05,163.3410432315875,5.833873118698081,-0.000929687072011226
1504505452.71,133.715734636,1.99310248507,-3.78543984388e-05,163.60011506030247,5.833391221787678,-0.0009297314318052589
1504505452.78,134.508082674,1.9930409787,-3.8272818479e-05,164.174352621841,5.8323229436004045,-0.000929861825960965
1504505452.85,135.072555051,1.99299765368,-3.83477553963e-05,164.47547564728998,5.831763287343627,-0.0009297498076919721
1504505452.92,135.4327856,1.99297003996,-3.84528646165e-05,164.7345864698873,5.8312812828412275,-0.0009298119295924164
1504505452.98,136.020656795,1.99292447321,-3.84922254046e-05,165.28780523968797,5.830252123156185,-0.0009299281507244979
1504505453.05,136.717155329,1.99287096534,-3.84921573512e-05,165.56089993177025,5.8297445180464855,-0.0009298317873472898
1504505453.11,137.293274858,1.99282674755,-3.84305452814e-05,165.8690269522671,5.829171256136652,-0.0009299025922884052
1504505453.19,138.073534571,1.99276641471,-3.85227810635e-05,166.1841504707385,5.828584737961722,-0.0009300511168631047
1504505453.25,138.649958081,1.99272272227,-3.83249313864e-05,166.73737413440026,5.827556176979098,-0.0009298953727028317
1504505453.32,139.154041055,1.99268370779,-3.8446966788e-05,166.73737413440026,5.827556176979098,-0.0009298953727028317
1504505453.4,139.910473036,1.99262625182,-3.82774862968e-05,167.3186015012113,5.82647454430099,-0.0009301133458419365
1504505453.46,140.174537748,1.99260564718,-3.83740568782e-05,167.59870636341708,5.825953698498378,-0.0009300464409193163
1504505453.53,141.050896046,1.99253902929,-3.82014183533e-05,167.93484138852358,5.8253286393491575,-0.0009299822160220996
1504505453.6,141.350991038,1.99251568532,-3.8324256575e-05,168.2359595631788,5.824768148722751,-0.0009301262211254412
1504505453.68,142.179315023,1.99245279802,-3.81728034237e-05,168.59309988677163,5.824103573865495,-0.0009301713396019633
1504505453.74,142.815461142,1.99240368206,-3.82969567666e-05,168.87337281389745,5.823582953219165,-0.0009298098066519526
1504505453.82,143.475840231,1.99235335959,-3.82323349575e-05,169.4896005527059,5.82243652279231,-0.0009300023497919467
1504505453.89,143.847916983,1.99232477239,-3.83372753872e-05,169.7764597886092,5.8219035709945075,-0.0009299348687426907
1504505453.97,144.50821529,1.99227446936,-3.82197301481e-05,170.06372545387882,5.8213699086388235,-0.0009298167169356008
1504505454.05,144.50821529,1.99227446936,-3.82197301481e-05,170.37879005112444,5.820783605667247,-0.0009298947930053627
1504505454.12,145.552594668,1.99219448624,-3.82198194591e-05,170.70092318475196,5.820184056797385,-0.0009299874678124853
1504505454.19,146.284868764,1.99213791747,-3.83557025185e-05,171.26785572649194,5.8191317600181725,-0.0009306536776250131
1504505454.26,146.897156967,1.99209071177,-3.84302397658e-05,171.52277604825468,5.818642136947402,-0.0009323051441271024
1504505454.33,147.485344932,1.99204549355,-3.84019036819e-05,171.8581654094523,5.8180470680913725,-0.0009330758104125689
1504505454.4,148.229688414,1.99198799497,-3.85945351082e-05,172.11760989043097,5.817553076579917,-0.0009322070748325699
1504505454.46,148.229688414,1.99198799497,-3.85945351082e-05,172.4113187133215,5.816996130135251,-0.0009336616591942762
1504505454.53,149.070112222,1.99192347322,-3.85161791996e-05,173.03476097936084,5.815833864558426,-0.0009349594547390123
1504505454.6,149.910370243,1.99185932132,-3.83231536285e-05,173.03476097936084,5.815833864558426,-0.0009349594547390123
1504505454.67,150.61851512,1.99180455162,-3.84478370279e-05,173.38467025572078,5.815180375261083,-0.0009346540239671664
1504505454.74,150.61851512,1.99180455162,-3.84478370279e-05,173.68606203858113,5.814617306338563,-0.0009348549985162511
1504505454.8,151.929595687,1.99170437004,-4.06916980425e-05,174.3233365266517,5.81342487566849,-0.0009349293626280802
1504505454.87,151.929595687,1.99170437004,-4.06916980425e-05,174.63807187717723,5.812836220223369,-0.0009347669305527029
1504505454.94,153.011627449,1.99161767017,-4.07041549582e-05,174.93254840106127,5.812284918425058,-0.0009350283061384535
1504505455.01,153.635650878,1.99156637969,-4.07973439774e-05,175.24736811733604,5.811696069444191,-0.0009350169816654272
1504505455.08,154.020025003,1.99153462217,-4.09224087504e-05,175.52767628304562,5.811172665211097,-0.0009348785288955483
1504505455.15,154.58402372,1.99148849588,-4.08890910331e-05,175.8916807458874,5.810491940609524,-0.0009348761556760078
1504505455.23,155.328518003,1.99142693383,-4.1089010015e-05,176.185895792774,5.809941439691785,-0.0009350554230668492
1504505455.29,156.012634346,1.99137017431,-4.1273439118e-05,176.76002385964827,5.80886795982372,-0.0009349336647863896
1504505455.38,156.744976599,1.99130991616,-4.12534703543e-05,177.01929788742854,5.808382895496099,-0.00093504353441136
1504505455.43,157.009010936,1.99128760099,-4.13696621699e-05,177.37625856436554,5.807714966792339,-0.0009351351024849503
1504505455.51,157.009010936,1.99128760099,-4.13696621699e-05,177.71955592952503,5.807073184760426,-0.0009350831624691414
1504505455.58,158.281535186,1.99118176527,-4.15707180765e-05,178.0065276873797,5.806536623604493,-0.0009350035352306484
1504505455.67,158.677795436,1.99114902812,-4.14882270114e-05,178.5738122916939,5.805475016352227,-0.0009352544731585348
1504505455.73,159.397982697,1.99108886873,-4.16535969108e-05,178.8538997172918,5.8049515471487005,-0.0009351142027172688
